date,hour,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
2019-02-20,23,NA,NA,NA,NA,10,NA,NA,30,10,NA,34,10,25,NA,9,9,NA,7,NA,NA,NA,38,7,21
2019-02-20,24,NA,NA,NA,NA,11,NA,NA,31,9,NA,26,6,52,NA,13,5,NA,NA,NA,NA,NA,46,4,17
2019-02-21,1,NA,NA,NA,NA,9,NA,NA,26,NA,NA,13,7,30,NA,20,2,NA,NA,NA,NA,NA,41,8,25
2019-02-21,2,NA,NA,NA,NA,2,NA,NA,15,NA,NA,13,8,33,NA,19,1,NA,NA,NA,NA,NA,29,20,16
2019-02-21,3,NA,NA,NA,NA,4,NA,NA,14,NA,NA,1,5,28,NA,35,2,NA,NA,NA,NA,NA,39,1,18
2019-02-21,4,NA,NA,NA,NA,9,NA,NA,11,NA,NA,7,7,16,NA,8,1,NA,NA,NA,NA,NA,18,4,30
2019-02-21,5,NA,NA,NA,NA,9,NA,NA,13,NA,NA,8,12,8,NA,1,NA,NA,NA,NA,NA,7,11,62,52
2019-02-21,6,NA,NA,NA,NA,18,NA,NA,16,NA,NA,6,14,18,NA,1,2,NA,NA,NA,NA,2,6,6,27
2019-02-21,7,NA,NA,NA,NA,13,NA,NA,29,NA,NA,4,8,26,NA,8,2,NA,NA,NA,NA,18,10,4,43
2019-02-21,8,NA,NA,NA,NA,4,NA,NA,26,NA,NA,8,11,33,NA,6,3,NA,NA,NA,NA,8,23,15,32
2019-02-21,9,NA,NA,NA,NA,3,NA,NA,10,NA,NA,7,10,10,NA,9,4,NA,NA,NA,NA,8,25,9,10
2019-02-21,10,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,12,NA,5,NA,7,1,NA,NA,NA,NA,10,5,2,14
2019-02-21,11,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,7,7,NA,6,1,NA,NA,NA,NA,NA,4,2,7
2019-02-21,12,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,1,7,NA,15,4,NA,NA,NA,NA,5,NA,2,4
2019-02-21,13,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,3,13,NA,7,1,NA,NA,NA,NA,10,NA,NA,3
2019-02-21,14,NA,NA,NA,NA,8,NA,NA,12,NA,NA,NA,4,12,NA,4,7,NA,NA,NA,NA,8,1,6,8
2019-02-21,15,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,8,13,NA,NA,5,NA,NA,NA,NA,17,4,2,NA
2019-02-21,16,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,23,NA,15,5,NA,NA,NA,NA,4,5,11,11
2019-02-21,17,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,8,19,NA,12,8,NA,NA,NA,NA,14,10,7,10
2019-02-21,18,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,13,18,NA,31,6,NA,NA,NA,NA,15,7,7,8
2019-02-21,19,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,8,14,NA,24,4,NA,NA,NA,NA,4,10,6,13
2019-02-21,20,NA,NA,NA,NA,13,NA,NA,8,NA,NA,NA,3,17,NA,12,5,NA,NA,NA,NA,27,9,22,8
2019-02-21,21,NA,NA,NA,NA,12,NA,NA,8,NA,NA,NA,8,16,NA,13,2,NA,NA,NA,NA,15,11,14,9
2019-02-21,22,NA,NA,NA,NA,7,NA,NA,16,NA,NA,NA,5,14,NA,14,5,NA,NA,NA,NA,21,30,1,20
2019-02-21,23,NA,NA,NA,NA,6,NA,NA,14,NA,NA,NA,4,12,NA,12,NA,NA,NA,NA,NA,8,19,9,17
2019-02-21,24,NA,NA,NA,NA,11,NA,NA,8,NA,NA,NA,8,13,NA,19,NA,NA,NA,NA,NA,12,27,21,17
2019-02-22,1,NA,NA,NA,NA,8,NA,NA,9,12,NA,17,9,19,NA,14,NA,NA,NA,NA,NA,15,NA,16,21
2019-02-22,2,NA,NA,NA,NA,6,NA,NA,12,8,NA,5,5,16,NA,19,NA,NA,NA,NA,NA,16,NA,27,16
2019-02-22,3,NA,NA,NA,NA,4,NA,NA,13,10,NA,17,7,17,NA,24,NA,NA,NA,NA,NA,12,NA,18,15
2019-02-22,4,NA,NA,NA,NA,4,NA,NA,11,6,NA,4,9,29,NA,20,NA,NA,NA,NA,NA,21,NA,27,31
2019-02-22,5,NA,NA,NA,NA,3,NA,NA,20,14,NA,14,8,26,NA,15,2,NA,NA,NA,NA,14,NA,45,30
2019-02-22,6,1,NA,NA,NA,11,NA,NA,24,16,NA,10,10,30,NA,20,1,NA,NA,NA,NA,11,NA,24,54
2019-02-22,7,2,NA,NA,NA,8,NA,NA,28,13,1,8,11,40,NA,26,8,NA,NA,NA,NA,21,NA,22,72
2019-02-22,8,2,NA,NA,NA,17,NA,NA,28,14,1,17,17,46,NA,26,9,NA,NA,NA,NA,27,NA,17,57
2019-02-22,9,5,NA,NA,NA,7,NA,NA,24,12,1,26,13,47,NA,31,11,NA,NA,NA,NA,20,NA,4,76
2019-02-22,10,3,NA,NA,NA,5,NA,NA,33,5,2,20,11,NA,NA,28,7,NA,NA,NA,NA,27,NA,24,44
2019-02-22,11,7,NA,NA,NA,3,NA,NA,26,19,4,19,6,NA,NA,25,8,NA,NA,NA,NA,22,NA,15,32
2019-02-22,12,2,NA,NA,NA,2,NA,NA,22,8,1,12,5,NA,NA,9,3,NA,NA,NA,NA,16,NA,7,16
2019-02-22,13,3,NA,NA,NA,4,NA,NA,13,7,5,5,6,6,NA,5,6,NA,NA,NA,NA,14,NA,NA,13
2019-02-22,14,6,NA,NA,NA,NA,NA,NA,14,2,3,10,6,12,NA,4,5,NA,NA,NA,NA,3,NA,7,6
2019-02-22,15,6,NA,NA,NA,5,NA,NA,NA,9,5,11,9,8,NA,10,8,NA,NA,NA,NA,8,NA,2,11
2019-02-22,16,4,NA,NA,NA,7,NA,NA,NA,10,9,9,8,10,NA,12,5,NA,NA,NA,NA,16,NA,7,9
2019-02-22,17,5,NA,NA,NA,8,NA,NA,NA,5,7,10,9,16,NA,15,9,NA,NA,NA,NA,3,NA,3,9
2019-02-22,18,8,NA,NA,NA,11,NA,NA,13,11,5,11,7,22,NA,17,9,NA,NA,NA,NA,8,NA,9,12
2019-02-22,19,5,NA,NA,NA,17,NA,NA,7,1,7,5,4,21,NA,19,7,NA,NA,NA,NA,10,NA,24,12
2019-02-22,20,6,NA,NA,NA,5,NA,NA,8,6,4,3,8,18,NA,13,8,NA,NA,NA,NA,1,NA,12,10
2019-02-22,21,8,NA,NA,NA,13,NA,NA,10,8,8,3,8,20,NA,16,14,NA,NA,NA,NA,16,NA,4,11
2019-02-22,22,4,NA,NA,NA,17,NA,NA,8,10,9,22,8,15,NA,32,6,NA,NA,NA,NA,7,NA,NA,16
2019-02-22,23,6,NA,NA,NA,18,NA,NA,16,8,5,18,9,14,NA,25,15,NA,NA,NA,NA,7,NA,NA,23
2019-02-22,24,7,NA,NA,NA,12,NA,NA,14,8,4,5,4,16,NA,17,12,NA,NA,NA,NA,15,NA,NA,13
2019-02-23,1,7,NA,NA,NA,7,NA,NA,14,12,NA,4,6,15,NA,23,5,NA,26,NA,NA,14,NA,21,12
2019-02-23,2,2,NA,NA,NA,5,NA,NA,12,8,NA,14,3,16,NA,26,2,NA,28,NA,NA,19,NA,31,10
2019-02-23,3,2,NA,NA,NA,2,NA,NA,17,10,NA,4,2,14,NA,20,7,NA,28,NA,NA,10,NA,11,11
2019-02-23,4,3,NA,NA,NA,7,NA,NA,15,16,NA,20,8,15,NA,23,5,NA,23,5,NA,15,NA,10,19
2019-02-23,5,NA,NA,NA,NA,7,NA,NA,17,19,NA,21,13,16,NA,20,3,NA,15,2,NA,19,NA,27,28
2019-02-23,6,2,NA,NA,NA,3,NA,NA,22,17,NA,14,14,19,NA,17,3,NA,23,4,NA,9,NA,22,26
2019-02-23,7,5,NA,NA,NA,12,NA,NA,20,22,NA,10,16,29,NA,31,3,NA,28,3,NA,17,NA,23,38
2019-02-23,8,8,NA,NA,NA,5,NA,NA,25,16,NA,NA,15,53,NA,34,7,NA,31,6,NA,3,NA,26,39
2019-02-23,9,6,NA,NA,NA,7,NA,NA,22,15,1,NA,14,54,NA,20,8,NA,33,1,NA,11,NA,5,24
2019-02-23,10,15,NA,NA,NA,9,NA,NA,32,25,2,NA,11,27,NA,27,15,NA,34,14,NA,18,NA,26,40
2019-02-23,11,15,NA,NA,NA,14,NA,NA,26,35,4,NA,26,18,NA,18,15,NA,15,15,NA,31,NA,22,39
2019-02-23,12,12,NA,NA,NA,21,NA,NA,18,32,5,NA,22,15,NA,14,15,NA,18,4,NA,30,NA,16,34
2019-02-23,13,21,NA,NA,NA,18,NA,NA,18,36,7,NA,28,10,NA,12,17,NA,21,9,NA,22,NA,22,24
2019-02-23,14,25,NA,NA,NA,14,NA,NA,18,16,9,NA,23,6,NA,18,19,NA,22,16,NA,32,NA,27,20
2019-02-23,15,23,NA,NA,NA,14,NA,NA,17,31,7,NA,26,9,NA,16,21,NA,10,18,NA,29,NA,22,17
2019-02-23,16,23,NA,NA,NA,19,NA,NA,25,15,13,25,19,16,NA,17,18,NA,30,9,NA,28,NA,31,20
2019-02-23,17,21,NA,NA,NA,21,NA,NA,22,28,17,19,24,19,NA,20,21,NA,26,1,NA,NA,NA,21,21
2019-02-23,18,10,NA,NA,NA,22,NA,NA,20,16,11,19,21,21,NA,22,19,NA,25,4,NA,NA,NA,21,24
2019-02-23,19,13,NA,NA,NA,18,NA,NA,13,15,9,15,13,18,NA,25,18,NA,23,6,NA,NA,NA,14,23
2019-02-23,20,10,NA,NA,NA,19,NA,NA,17,12,11,5,8,20,NA,15,13,NA,16,14,NA,11,NA,15,25
2019-02-23,21,12,NA,NA,NA,14,NA,NA,18,8,13,10,10,33,NA,17,9,NA,20,10,NA,21,NA,9,24
2019-02-23,22,8,NA,NA,NA,10,NA,NA,15,13,11,9,9,17,NA,23,9,NA,17,11,NA,30,NA,6,12
2019-02-23,23,13,NA,NA,NA,15,NA,NA,15,18,8,8,16,16,NA,17,16,NA,24,11,NA,8,NA,NA,16
2019-02-23,24,14,NA,NA,NA,20,NA,NA,18,19,4,25,16,15,NA,20,18,NA,24,11,NA,23,NA,14,22
2019-02-24,1,15,NA,NA,NA,23,NA,NA,NA,18,11,12,16,14,NA,25,9,NA,20,9,NA,26,NA,16,23
2019-02-24,2,10,NA,NA,NA,18,NA,NA,NA,18,10,11,16,16,NA,24,7,NA,21,14,NA,15,NA,31,24
2019-02-24,3,9,NA,NA,NA,9,NA,NA,NA,19,11,12,15,17,NA,18,15,NA,19,11,NA,15,NA,19,28
2019-02-24,4,11,NA,NA,NA,13,NA,NA,NA,23,9,35,13,15,NA,25,15,NA,14,15,NA,17,NA,32,13
2019-02-24,5,10,NA,NA,NA,19,NA,NA,NA,18,10,12,15,18,NA,23,15,NA,16,11,NA,21,NA,23,NA
2019-02-24,6,8,NA,NA,NA,14,NA,NA,NA,17,11,17,12,20,NA,20,9,NA,16,12,NA,NA,NA,18,NA
2019-02-24,7,12,NA,NA,NA,11,NA,NA,NA,15,8,20,14,33,NA,20,8,NA,12,9,NA,5,NA,17,7
2019-02-24,8,9,NA,NA,NA,13,NA,NA,NA,13,6,25,11,29,NA,18,12,NA,17,11,NA,12,NA,21,26
2019-02-24,9,13,NA,NA,NA,9,NA,NA,NA,13,8,16,7,25,NA,16,10,NA,19,8,NA,19,NA,36,35
2019-02-24,10,11,NA,NA,NA,1,NA,NA,NA,18,6,15,10,18,NA,22,9,NA,37,3,NA,23,NA,20,25
2019-02-24,11,13,NA,NA,NA,10,NA,NA,NA,18,5,23,22,17,NA,20,17,NA,21,11,NA,10,NA,24,15
2019-02-24,12,17,NA,NA,NA,14,NA,NA,NA,20,NA,35,17,18,NA,22,15,NA,23,8,NA,19,NA,27,25
2019-02-24,13,22,NA,NA,NA,17,NA,NA,NA,37,NA,30,24,16,NA,32,19,NA,16,5,NA,23,NA,29,17
2019-02-24,14,22,NA,NA,NA,19,NA,NA,NA,22,NA,17,37,11,NA,40,22,NA,14,14,NA,15,NA,20,13
2019-02-24,15,19,NA,NA,NA,25,NA,NA,NA,19,NA,23,35,7,NA,21,20,NA,13,29,NA,19,NA,23,10
2019-02-24,16,16,NA,NA,NA,20,NA,NA,NA,19,13,14,13,11,NA,21,12,NA,15,13,NA,13,NA,24,11
2019-02-24,17,15,NA,NA,NA,14,NA,NA,NA,23,16,16,16,13,NA,18,20,NA,2,3,NA,21,NA,11,8
2019-02-24,18,16,NA,NA,NA,17,NA,NA,NA,22,21,9,18,20,NA,13,13,NA,19,20,NA,15,NA,22,NA
2019-02-24,19,20,NA,NA,NA,20,NA,NA,NA,21,23,28,21,13,NA,25,17,NA,20,18,NA,17,NA,13,NA
2019-02-24,20,23,NA,NA,NA,27,NA,NA,NA,18,19,22,14,19,NA,25,24,NA,19,11,NA,13,NA,19,NA
2019-02-24,21,14,NA,NA,NA,18,NA,NA,NA,16,15,3,11,11,NA,19,18,NA,9,8,NA,14,NA,NA,NA
2019-02-24,22,17,NA,NA,NA,9,NA,NA,NA,12,21,5,9,8,NA,10,13,NA,7,12,NA,1,NA,NA,NA
2019-02-24,23,15,NA,NA,NA,11,NA,NA,NA,14,20,11,14,6,NA,5,9,NA,8,15,NA,NA,NA,NA,16
2019-02-24,24,18,NA,NA,NA,10,NA,NA,NA,16,20,15,19,6,NA,9,15,NA,14,19,NA,8,NA,NA,38
2019-02-25,1,17,NA,NA,NA,16,NA,NA,NA,15,17,5,18,5,NA,20,19,NA,2,18,NA,16,NA,19,25
2019-02-25,2,13,NA,NA,NA,16,NA,NA,NA,14,15,19,19,9,NA,14,18,NA,8,19,NA,13,NA,25,19
2019-02-25,3,16,NA,NA,NA,18,NA,NA,NA,18,17,10,18,15,NA,10,18,NA,8,17,NA,13,NA,2,30
2019-02-25,4,17,NA,NA,NA,19,NA,NA,NA,14,15,7,19,18,NA,10,19,NA,7,15,NA,8,NA,24,25
2019-02-25,5,17,NA,NA,NA,19,NA,NA,NA,13,12,15,21,18,NA,11,14,NA,18,14,NA,17,NA,3,18
2019-02-25,6,18,NA,NA,NA,21,NA,NA,NA,18,13,15,22,20,NA,13,16,NA,18,17,NA,18,NA,18,21
2019-02-25,7,15,NA,NA,NA,21,NA,NA,NA,17,16,20,25,26,NA,18,20,NA,23,19,NA,27,NA,22,29
2019-02-25,8,22,NA,NA,NA,21,NA,NA,NA,24,17,18,28,36,NA,25,22,NA,17,21,NA,32,NA,20,35
2019-02-25,9,21,NA,NA,NA,25,NA,NA,NA,29,21,20,30,43,NA,27,27,NA,27,18,NA,29,NA,29,58
2019-02-25,10,27,NA,NA,NA,20,NA,NA,NA,30,16,29,37,38,NA,31,33,NA,18,35,NA,53,NA,34,29
2019-02-25,11,34,NA,NA,NA,27,NA,NA,NA,32,15,32,42,34,NA,43,40,NA,32,39,NA,58,NA,53,27
2019-02-25,12,30,NA,NA,NA,40,NA,NA,NA,36,34,24,39,18,NA,44,55,NA,23,37,NA,51,NA,35,52
2019-02-25,13,40,NA,NA,NA,24,NA,NA,NA,45,41,40,33,NA,NA,22,47,NA,25,50,NA,28,NA,33,39
2019-02-25,14,37,NA,NA,NA,18,NA,NA,NA,38,44,35,36,NA,NA,29,41,NA,12,52,NA,26,NA,30,21
2019-02-25,15,33,NA,NA,NA,20,NA,NA,NA,21,44,22,27,NA,NA,15,37,NA,24,34,NA,24,NA,29,20
2019-02-25,16,37,NA,NA,NA,30,NA,NA,NA,19,44,20,24,10,NA,19,31,NA,21,28,NA,17,NA,20,10
2019-02-25,17,29,NA,NA,NA,18,NA,NA,NA,18,29,12,18,45,NA,8,31,NA,14,18,NA,16,NA,19,18
2019-02-25,18,22,NA,NA,NA,29,NA,NA,NA,16,17,17,14,49,NA,25,25,NA,28,29,NA,22,NA,24,9
2019-02-25,19,15,NA,NA,NA,18,NA,NA,NA,18,14,22,19,21,NA,28,19,NA,15,18,NA,21,NA,19,21
2019-02-25,20,11,NA,NA,NA,16,NA,NA,NA,15,12,3,18,5,NA,11,23,NA,10,21,NA,23,NA,9,16
2019-02-25,21,7,NA,NA,NA,13,NA,NA,NA,13,14,NA,12,17,NA,10,19,NA,11,16,NA,20,NA,23,27
2019-02-25,22,17,NA,NA,NA,12,NA,NA,NA,12,15,4,16,15,NA,6,20,NA,11,15,NA,20,NA,26,2
2019-02-25,23,12,NA,NA,NA,11,NA,NA,NA,15,12,17,14,18,NA,4,11,NA,12,16,NA,23,NA,3,2
2019-02-25,24,6,NA,NA,NA,12,NA,NA,NA,19,11,10,14,10,NA,NA,10,NA,10,12,NA,21,NA,23,33
2019-02-26,1,11,NA,NA,NA,10,NA,NA,NA,17,10,26,20,14,NA,NA,9,NA,17,12,NA,20,NA,10,37
2019-02-26,2,12,NA,NA,NA,14,NA,NA,NA,18,9,10,15,12,NA,NA,14,NA,15,16,NA,19,NA,23,32
2019-02-26,3,13,NA,NA,NA,14,NA,NA,NA,17,10,24,14,12,NA,11,10,NA,18,15,NA,15,NA,9,28
2019-02-26,4,12,NA,NA,NA,16,NA,NA,NA,20,8,20,18,11,NA,19,16,NA,17,7,NA,6,NA,20,30
2019-02-26,5,16,NA,NA,NA,14,NA,NA,NA,18,6,14,13,17,NA,19,9,NA,33,6,NA,9,NA,17,32
2019-02-26,6,13,NA,NA,NA,13,NA,NA,NA,15,2,23,16,15,NA,13,7,NA,38,8,NA,14,NA,18,42
2019-02-26,7,10,NA,NA,NA,16,NA,NA,NA,25,3,31,19,21,NA,16,13,NA,24,8,NA,21,NA,27,58
2019-02-26,8,9,NA,NA,NA,13,NA,NA,NA,20,1,27,19,41,NA,15,12,NA,20,9,NA,19,NA,25,53
2019-02-26,9,17,NA,NA,NA,19,NA,NA,NA,38,2,35,25,36,NA,36,18,NA,32,6,NA,23,NA,28,49
2019-02-26,10,21,NA,NA,NA,23,NA,NA,NA,29,3,47,24,31,NA,45,28,NA,40,15,NA,25,NA,37,59
2019-02-26,11,12,NA,NA,NA,17,NA,NA,NA,41,5,51,37,28,NA,56,23,NA,30,18,NA,40,NA,34,51
2019-02-26,12,9,NA,NA,NA,12,NA,NA,NA,37,8,26,31,14,NA,39,19,NA,31,19,NA,36,NA,37,27
2019-02-26,13,14,NA,NA,NA,14,NA,NA,NA,12,10,10,17,3,NA,16,18,NA,12,5,NA,13,NA,14,18
2019-02-26,14,11,NA,NA,NA,7,NA,NA,NA,14,13,8,21,NA,NA,7,14,NA,25,16,NA,9,NA,15,14
2019-02-26,15,10,NA,NA,NA,5,NA,NA,NA,12,21,11,16,NA,NA,4,18,NA,13,19,NA,20,NA,14,11
2019-02-26,16,18,NA,NA,NA,13,NA,NA,NA,13,21,15,12,5,NA,6,19,NA,22,4,NA,18,NA,16,9
2019-02-26,17,15,NA,NA,NA,15,NA,NA,NA,15,13,14,11,12,NA,11,13,NA,13,NA,NA,15,NA,8,13
2019-02-26,18,13,NA,NA,NA,9,NA,NA,NA,14,13,15,13,8,NA,14,12,NA,12,NA,NA,18,NA,12,11
2019-02-26,19,9,NA,NA,NA,16,NA,NA,NA,18,13,10,11,14,NA,11,14,NA,14,7,NA,NA,NA,5,12
2019-02-26,20,7,NA,NA,NA,15,NA,NA,NA,13,20,10,9,10,NA,15,11,NA,7,1,NA,NA,NA,6,14
2019-02-26,21,8,NA,NA,NA,11,NA,NA,NA,8,16,7,10,9,NA,13,7,NA,10,17,NA,5,NA,26,14
2019-02-26,22,7,NA,NA,NA,9,NA,NA,NA,11,9,8,7,8,NA,10,9,NA,17,17,NA,12,NA,30,12
2019-02-26,23,9,NA,NA,NA,16,NA,NA,NA,10,6,15,9,15,NA,6,11,NA,7,11,NA,6,NA,20,14
2019-02-26,24,4,NA,NA,NA,14,NA,NA,NA,13,11,4,10,21,NA,9,11,NA,22,10,NA,14,NA,12,23
2019-02-27,1,8,NA,NA,NA,17,NA,NA,NA,12,7,18,8,20,NA,18,3,NA,13,8,NA,13,NA,NA,16
2019-02-27,2,5,NA,NA,NA,11,NA,NA,NA,11,8,11,7,18,NA,18,3,NA,12,1,NA,9,NA,21,7
2019-02-27,3,2,NA,NA,NA,5,NA,NA,NA,9,5,NA,7,19,NA,18,5,NA,18,3,NA,NA,NA,10,32
2019-02-27,4,1,NA,NA,NA,4,NA,NA,NA,8,4,17,7,16,NA,17,4,NA,20,3,NA,20,NA,16,43
2019-02-27,5,6,NA,NA,NA,8,NA,NA,NA,9,5,12,8,16,NA,15,7,NA,19,4,NA,4,NA,21,37
2019-02-27,6,7,NA,NA,NA,8,NA,NA,NA,19,6,20,9,18,NA,33,5,NA,22,7,NA,6,NA,22,51
2019-02-27,7,7,NA,NA,NA,11,NA,NA,NA,28,6,22,9,28,NA,35,10,NA,20,10,NA,6,NA,28,58
2019-02-27,8,10,NA,NA,NA,15,NA,NA,NA,28,6,26,24,26,NA,26,8,NA,28,7,NA,15,NA,22,63
2019-02-27,9,10,NA,NA,NA,14,NA,NA,NA,31,7,22,24,44,NA,15,14,NA,40,8,NA,24,NA,41,96
2019-02-27,10,17,NA,NA,NA,16,NA,NA,NA,43,3,37,14,24,NA,30,18,NA,30,13,NA,42,NA,36,62
2019-02-27,11,17,NA,NA,NA,17,NA,NA,NA,34,NA,45,16,16,NA,32,22,NA,45,15,NA,37,NA,33,70
2019-02-27,12,9,NA,NA,NA,18,NA,NA,NA,29,4,24,17,10,NA,25,14,NA,25,NA,NA,23,NA,34,36
2019-02-27,13,11,NA,NA,NA,17,NA,NA,NA,20,5,11,22,3,NA,13,18,NA,16,NA,NA,7,NA,21,8
2019-02-27,14,14,NA,NA,NA,9,NA,NA,NA,14,14,8,26,2,NA,9,26,NA,15,NA,NA,7,NA,17,15
2019-02-27,15,19,NA,NA,NA,13,NA,NA,NA,9,18,15,17,NA,NA,8,20,NA,13,NA,NA,4,NA,10,7
2019-02-27,16,9,NA,NA,NA,4,NA,NA,NA,17,14,4,13,2,NA,7,NA,NA,12,NA,NA,6,NA,5,9
2019-02-27,17,13,NA,NA,NA,4,NA,NA,NA,14,11,1,9,4,NA,7,NA,NA,6,NA,NA,6,NA,8,10
2019-02-27,18,7,NA,NA,NA,5,NA,NA,NA,9,13,12,10,6,NA,7,NA,NA,4,NA,NA,4,NA,1,7
2019-02-27,19,9,NA,NA,NA,15,NA,NA,NA,4,14,8,9,10,NA,11,12,NA,5,NA,NA,6,NA,8,8
2019-02-27,20,11,NA,NA,NA,16,NA,NA,NA,6,13,1,7,12,NA,16,9,NA,11,NA,NA,14,NA,10,10
2019-02-27,21,11,NA,NA,NA,10,NA,NA,NA,9,10,2,6,11,NA,11,6,NA,12,NA,NA,NA,NA,8,13
2019-02-27,22,8,NA,NA,NA,11,NA,NA,NA,9,11,7,9,8,NA,9,8,NA,23,NA,NA,17,NA,NA,22
2019-02-27,23,7,NA,NA,NA,10,NA,NA,NA,13,14,18,12,15,NA,6,10,NA,16,NA,NA,1,NA,NA,10
2019-02-27,24,7,NA,NA,NA,13,NA,NA,NA,14,7,27,11,19,NA,10,8,NA,1,NA,NA,16,NA,NA,19
2019-02-28,1,5,NA,NA,NA,14,NA,NA,NA,11,7,14,10,27,NA,12,5,NA,16,NA,NA,8,NA,7,18
2019-02-28,2,3,NA,NA,NA,7,NA,NA,NA,12,2,NA,11,23,NA,20,6,NA,17,NA,NA,16,NA,19,30
2019-02-28,3,8,NA,NA,NA,8,NA,NA,NA,13,8,14,12,19,NA,28,6,NA,19,2,NA,7,NA,17,34
2019-02-28,4,5,NA,NA,NA,5,NA,NA,NA,18,2,14,10,23,NA,19,7,NA,22,2,NA,12,NA,23,41
2019-02-28,5,5,NA,NA,NA,5,NA,NA,NA,18,4,11,11,43,NA,18,7,NA,22,9,NA,9,NA,23,34
2019-02-28,6,6,NA,NA,NA,10,NA,NA,NA,13,5,18,15,39,NA,21,5,NA,23,9,NA,10,NA,22,55
2019-02-28,7,6,NA,NA,NA,10,NA,NA,NA,22,6,21,18,44,NA,27,6,NA,20,6,NA,19,NA,19,57
2019-02-28,8,4,NA,NA,NA,11,NA,NA,NA,24,3,37,22,51,NA,32,9,NA,26,8,NA,21,NA,34,66
2019-02-28,9,8,NA,NA,NA,14,NA,NA,NA,16,8,37,24,42,NA,31,13,NA,26,11,NA,20,NA,47,85
2019-02-28,10,10,NA,NA,NA,19,NA,NA,NA,27,9,35,23,42,NA,33,18,NA,40,7,NA,29,NA,35,90
2019-02-28,11,18,NA,NA,NA,19,NA,NA,NA,52,7,39,37,28,NA,30,24,NA,40,16,NA,37,NA,44,56
2019-02-28,12,21,NA,NA,NA,32,NA,NA,NA,22,5,26,17,15,NA,26,39,NA,13,16,NA,25,NA,37,37
2019-02-28,13,21,NA,NA,NA,15,NA,NA,NA,21,6,18,15,7,NA,20,14,NA,20,11,NA,10,NA,18,25
2019-02-28,14,10,NA,NA,NA,5,NA,NA,NA,13,16,16,11,5,NA,18,11,NA,15,14,NA,13,NA,26,19
2019-02-28,15,16,NA,NA,NA,9,NA,NA,NA,18,21,21,13,9,NA,13,12,NA,6,20,NA,26,NA,19,16
2019-02-28,16,20,NA,NA,NA,10,NA,NA,NA,20,22,23,13,7,NA,13,17,NA,9,19,NA,10,NA,16,11
2019-02-28,17,21,NA,NA,NA,12,NA,NA,NA,16,19,14,16,9,NA,14,18,NA,15,26,NA,19,NA,19,15
2019-02-28,18,15,NA,NA,NA,17,NA,NA,NA,20,15,18,16,12,NA,14,21,NA,18,24,NA,23,NA,13,18
2019-02-28,19,17,NA,NA,NA,22,NA,NA,NA,17,19,17,19,33,NA,20,20,NA,22,11,NA,17,NA,25,21
2019-02-28,20,16,NA,NA,NA,29,NA,NA,NA,26,18,19,20,27,NA,26,20,NA,26,24,NA,28,NA,23,23
2019-02-28,21,18,NA,NA,NA,26,NA,NA,NA,25,19,24,22,26,NA,20,22,NA,28,19,NA,22,NA,22,22
2019-02-28,22,21,NA,NA,NA,29,NA,NA,NA,27,15,23,19,29,NA,23,22,NA,27,15,NA,23,NA,11,30
2019-02-28,23,20,NA,NA,NA,28,NA,NA,NA,29,15,28,23,34,NA,27,19,NA,39,16,NA,27,NA,33,36
2019-02-28,24,17,NA,NA,NA,27,NA,TRUE,NA,27,12,30,22,32,NA,23,17,TRUE,37,18,NA,32,NA,43,37
2019-03-01,1,17,NA,NA,NA,27,NA,TRUE,NA,30,10,23,25,28,NA,38,20,TRUE,29,20,NA,22,NA,45,36
2019-03-01,2,16,NA,NA,NA,29,NA,TRUE,NA,30,11,18,26,27,NA,28,16,TRUE,31,11,NA,10,NA,49,94
2019-03-01,3,12,NA,NA,NA,20,NA,TRUE,NA,32,13,17,23,33,NA,54,20,TRUE,46,12,NA,20,NA,33,77
2019-03-01,4,20,NA,NA,NA,19,NA,TRUE,NA,31,10,27,22,29,NA,57,16,TRUE,37,17,NA,7,NA,25,34
2019-03-01,5,25,NA,NA,NA,21,NA,TRUE,NA,32,12,21,23,24,NA,38,15,TRUE,36,12,NA,25,NA,30,59
2019-03-01,6,9,NA,NA,NA,14,NA,TRUE,NA,30,6,31,26,30,NA,29,10,TRUE,31,6,NA,30,NA,29,56
2019-03-01,7,10,NA,NA,NA,19,NA,TRUE,NA,30,7,34,34,50,NA,41,12,TRUE,36,9,NA,16,NA,31,60
2019-03-01,8,11,NA,NA,NA,26,NA,TRUE,NA,28,6,34,36,35,NA,47,10,TRUE,31,5,NA,23,NA,39,46
2019-03-01,9,NA,NA,NA,NA,33,NA,TRUE,NA,34,9,43,35,48,NA,50,29,TRUE,47,23,NA,33,NA,49,63
